Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) 
820,2010-02-13,,13.5,17.7,-0.9,1.6,-6.1,-2.7,52,5.8,12.5,5.6,-0.1,0.2,0.9,0.1,0.2,0.2,5.79,8.37,5.71,12.79
820,2010-02-14,,13.7,17.9,-5.3,0.7,-5.3,-1.9,53,5.6,12.7,6,0,0.2,0.9,0.1,0.1,0.1,5.72,8.43,5.87,12.79
820,2010-02-15,,13.7,17.9,-4.6,4,-7.4,-3,53,5.7,12.4,5.7,0,0.2,0.9,0.1,0.2,0.1,5.77,8.32,5.75,12.78
820,2010-02-16,,13.8,18,-3.5,1,-5.6,-2.1,53,5.6,12.8,6,0,0.2,1,0.2,0.1,0.1,5.71,8.49,5.85,12.78
820,2010-02-17,,13.8,18,-4.5,3.4,-6.3,-2.6,52,6.1,12.7,5.9,0,0.2,0.9,0.1,0.1,0.2,5.89,8.43,5.83,12.78
820,2010-02-18,,13.8,18,-3.9,3,-5.5,-2.4,51,5.8,12.9,5.7,0,0.2,1,0.2,0.1,0.1,5.79,8.55,5.75,12.79
820,2010-02-19,,13.8,18,-8.5,2.6,-8.7,-3.2,52,6.3,12.6,5.7,0,0.2,1,0.1,0.2,0.2,5.96,8.41,5.75,12.77
820,2010-02-20,,14,18.1,-7.7,-1.3,-9.1,-5.6,54,6.2,12.9,5.6,0,0.2,1,0.1,0.1,0.2,5.93,8.55,5.71,12.77
820,2010-02-21,,14,18.1,-11,-2.3,-10.9,-7.5,53,6.4,12.7,5.6,0,0.2,1,0.1,0.1,0.2,6,8.46,5.71,12.78
820,2010-02-22,,14,18.2,-12.6,-4.7,-13.5,-9.7,54,6.5,12.8,6,0,0.2,1,0.1,0.1,0.1,6.06,8.5,5.87,12.76
820,2010-02-23,,14,18.2,-13.5,-2.1,-15.7,-10.5,53,6.4,13.1,5.9,0,0.3,1,0.1,0.1,0.1,6.02,8.63,5.82,12.75
820,2010-02-24,,14.1,18.3,-3.3,2.7,-13.9,-6.2,52,6.9,12.7,5.5,0,0.2,1,0.1,0.1,0.2,6.19,8.46,5.68,12.76
820,2010-02-25,,14.6,18.7,-3.8,0,-4.9,-3,56,6.6,13,5.7,0,0.3,1,0.2,0.1,0.2,6.1,8.55,5.74,12.78
820,2010-02-26,,14.6,18.7,-6.9,2.9,-7.1,-3.4,54,6.6,13.3,5.8,0,0.3,1,0.2,0.1,0.1,6.09,8.68,5.8,12.78
820,2010-02-27,,14.6,18.7,-4.3,5.9,-10.1,-3,54,6.9,13.3,5.8,0,0.3,1,0.2,0.1,0.1,6.19,8.68,5.8,12.78
820,2010-02-28,,14.6,18.7,-3.5,5.2,-5.2,-1.3,51,7,13.1,5.9,0,0.3,1,0.1,0.1,0.1,6.22,8.6,5.82,12.78
820,2010-03-01,,14.6,18.7,-5.7,4.2,-5.9,-1.6,51,7.2,13.3,6.1,0,0.3,1,0.1,0.1,0.1,6.29,8.7,5.9,12.78
820,2010-03-02,,14.6,18.7,-3.8,5.9,-5.9,-1.2,50,7.4,12.9,6,0,0.3,1,0.1,0.1,0.1,6.38,8.53,5.87,12.77
820,2010-03-03,,14.7,18.8,-1.3,7.3,-4.2,0.4,50,7.7,12.9,5.8,0,0.3,1,0.1,0.1,0.2,6.5,8.52,5.76,12.79
820,2010-03-04,,14.8,18.8,-3.5,5.4,-3.6,-0.4,51,7.8,13.3,5.8,0,0.3,1,0.1,0.1,0.1,6.52,8.68,5.8,12.79
820,2010-03-05,,15.3,19.2,-5.4,4.9,-5.8,-2.6,56,7.7,13.1,5.8,0,0.3,1,0.1,0.1,0.2,6.5,8.63,5.78,12.77
820,2010-03-06,,15.4,19.4,-4.9,5,-5.4,-2.6,55,8.4,12.7,5.8,0,0.3,1,0.1,0.1,0.2,6.73,8.46,5.76,12.78
820,2010-03-07,,15.4,19.4,-2.2,5.5,-6.4,-1.6,55,8.3,13.1,6.1,0,0.3,1,0.1,0.1,0.1,6.72,8.62,5.9,12.78
820,2010-03-08,,15.7,19.7,-3.1,4.4,-3.5,-1.2,57,8.4,13.3,6,0,0.3,1,0.1,0.1,0.1,6.76,8.71,5.85,12.79
820,2010-03-09,,15.7,19.7,-3.3,5.8,-4.2,-0.5,55,8.9,13.3,5.7,0,0.3,1,0.1,0.1,0.2,6.93,8.67,5.75,12.78
820,2010-03-10,,15.9,19.9,-4,7.2,-4.2,-1.3,55,9.5,13.1,5.4,0,0.3,1,0.1,0.1,0.2,7.16,8.62,5.65,12.78
820,2010-03-11,,15.9,19.9,-11.3,-0.3,-12.4,-6.3,56,9.6,13.4,5.7,0,0.3,1,0.1,0.1,0.2,7.2,8.73,5.76,12.77
820,2010-03-12,,15.9,19.9,-8.5,0.2,-14,-6.9,56,9.8,13.2,6.2,0,0.3,1,0.1,0.1,0.1,7.27,8.65,5.92,12.76
820,2010-03-13,,16,19.9,2,8.9,-9.3,-0.3,55,10.3,13.2,5.8,0,0.3,1,0.1,0.1,0.2,7.47,8.65,5.79,12.78
820,2010-03-14,,16.5,20.4,-3.5,2.5,-3.6,-1.4,60,10.6,13.2,5.8,0,0.3,1,0.1,0.1,0.2,7.58,8.64,5.77,12.78
820,2010-03-15,,16.6,20.5,-3.1,6.8,-4.3,-0.5,58,11.1,13.2,5.6,0,0.3,1,0.1,0.1,0.2,7.78,8.65,5.73,12.77
820,2010-03-16,,16.6,20.5,-2,8.6,-6.1,0.1,56,11.3,13.2,5.5,0,0.4,1,0.1,0.1,0.2,7.88,8.65,5.66,12.78
820,2010-03-17,,16.6,20.5,1.3,10.5,-3.2,3,55,12,13.1,5.7,0,0.3,1,0.1,0.1,0.2,8.16,8.63,5.76,12.78
820,2010-03-18,,16.5,20.5,2,12.7,-0.1,5.7,53,12.9,14,5.4,0,0.3,1,0.1,0.1,0.2,8.52,8.98,5.62,12.78
820,2010-03-19,,16.5,20.6,-4,10.9,-4.8,1.9,53,15,15.5,6,0.1,0.4,1,0.1,0.1,0.2,9.43,9.66,5.84,12.75
820,2010-03-20,,16.5,20.6,-7.7,2.3,-7.8,-3.9,53,16.1,16.6,5.5,0.1,0.4,1,0.1,0.1,0.2,9.94,10.13,5.69,12.75
820,2010-03-21,,16.5,20.6,-3.4,3.3,-10.6,-3.3,52,16.5,16.7,5.8,0.1,0.4,1,0.1,0.1,0.2,10.09,10.18,5.8,12.74
820,2010-03-22,,16.5,20.7,1.1,9.4,-5,3.3,51,16.6,16.7,5.7,0.1,0.4,1,0.1,0.1,0.2,10.13,10.18,5.75,12.78
820,2010-03-23,,16.5,20.7,-4.6,6.8,-4.5,1.7,50,17.5,17.2,5.9,0.1,0.4,1,0.1,0.1,0.2,10.57,10.43,5.83,12.75
820,2010-03-24,,16.5,20.7,-5.3,2.7,-8.1,-3,51,17.9,17.7,6,0.1,0.4,1,0.1,0.1,0.2,10.74,10.66,5.86,12.75
820,2010-03-25,,16.5,20.7,-2.5,5.4,-7.6,-1.5,51,18.1,18.1,5.9,0.1,0.4,1,0.1,0.1,0.2,10.87,10.85,5.8,12.75
820,2010-03-26,,16.5,20.7,-3,5.8,-3.4,-0.1,50,18.3,17.9,6.2,0.1,0.4,1,0.1,0.1,0.2,10.93,10.77,5.94,12.74
820,2010-03-27,,16.5,20.7,-7.8,1,-8.2,-4.1,52,18,17.8,6.7,0.1,0.4,1,0.1,0.1,0.2,10.83,10.72,6.09,12.75
820,2010-03-28,,16.5,20.7,-6,5.3,-9.3,-2.9,51,17.9,17.8,6.7,0.1,0.4,1,0.1,0.1,0.2,10.75,10.71,6.11,12.75
820,2010-03-29,,16.6,20.9,2.2,7.8,-6.8,1.1,50,18.1,18.1,6.6,0.1,0.4,1,0.1,0.1,0.2,10.87,10.83,6.05,12.76
820,2010-03-30,,16.6,20.9,6,10.5,0.1,6.4,49,19.2,18.6,7,0.1,0.4,1,0.1,0.1,0.1,11.4,11.08,6.22,12.77
820,2010-03-31,,16.6,20.9,-2.9,9.6,-2.9,4.5,50,19.5,19.1,7,0.2,0.4,1,0.1,0.1,0.1,11.55,11.35,6.21,12.78
820,2010-04-01,,17.8,21.8,-4.6,-0.9,-4.6,-2.8,58,19.9,19.7,7.3,0.2,0.4,1,0.1,0.1,0.1,11.75,11.63,6.31,12.63
820,2010-04-02,,17.9,22.1,-7.7,-0.9,-8.1,-5.3,57,19.3,19.6,7.2,0.2,0.4,1,0.1,0.1,0.2,11.43,11.57,6.28,12.82
820,2010-04-03,,18.3,22.5,-3.5,0.9,-8.4,-4.3,59,19,19.1,7.6,0.2,0.5,1,0.1,0.1,0.2,11.28,11.31,6.45,12.8
820,2010-04-04,,18.9,22.9,-5.9,0,-6.1,-3.8,64,18.8,19,7.6,0.2,0.5,1,0.1,0.1,0.1,11.19,11.3,6.43,12.78
820,2010-04-05,,19.3,23.2,0.3,3.3,-7.1,-1.9,62,18.5,19,7.3,0.2,0.5,1,0.1,0.1,0.2,11.04,11.3,6.32,12.78
820,2010-04-06,,21.4,24.9,-7.4,0.3,-7.5,-2.5,74,18.5,18.9,7.5,0.2,0.5,1,0.1,0.1,0.2,11.03,11.22,6.4,12.67
820,2010-04-07,,22.1,25.3,-8.9,-3,-8.9,-6.7,78,18.3,18.4,7.9,0.2,0.5,1,0.1,0.1,0.1,10.97,10.98,6.53,12.8
820,2010-04-08,,22.2,25.4,-5.9,2.4,-11,-3.9,74,18.1,18.4,7.3,0.2,0.5,1,0.1,0.1,0.2,10.86,11,6.33,12.8
820,2010-04-09,,22.4,25.4,5.5,9.1,-6.8,2.4,70,18.1,18.5,7.6,0.2,0.5,1,0.1,0.1,0.2,10.86,11.06,6.42,12.8
820,2010-04-10,,22.4,25.4,-3.5,5.8,-4.1,1.4,66,18.3,18.8,7.7,0.3,0.5,1,0.1,0.1,0.2,10.93,11.21,6.48,12.78
820,2010-04-11,,22.4,25.5,5.9,11,-3.9,4.7,64,18.2,18.4,7.7,0.3,0.5,1,0.1,0.1,0.1,10.91,10.99,6.48,12.79
820,2010-04-12,,22.3,25.5,8.6,11.5,4.7,8.1,63,18.2,18.4,7.7,0.3,0.5,1,0.1,0.1,0.1,10.9,10.99,6.48,12.79
820,2010-04-13,,22.3,25.7,-3.5,9.6,-3.5,3.7,65,18.1,18.2,7.9,0.3,0.5,1.1,0.1,0.1,0.1,10.85,10.91,6.56,12.77
820,2010-04-14,,22.6,26,-4.2,5.5,-4.7,-1.7,65,18.2,18.4,7.6,0.3,0.6,1.1,0.1,0.1,0.2,10.89,11,6.45,12.77
820,2010-04-15,,22.9,26.1,1.1,10,-5.4,2.3,63,18.2,18.1,7.8,0.3,0.6,1.1,0.1,0.2,0.1,10.89,10.85,6.52,12.77
820,2010-04-16,,22.8,26.1,5.5,13.5,0.5,6.9,61,20.3,20.5,8.2,0.3,0.5,1,0.1,0.1,0.1,11.96,12.04,6.66,12.78
820,2010-04-17,,22.4,26.1,7.3,14.9,4.9,8.8,59,22.5,23,10.6,0.3,0.5,1,0.1,0.1,0.1,13.11,13.4,7.56,12.77
820,2010-04-18,,21.3,26.1,5.2,12.4,3.2,7.8,56,25.9,26.3,12.1,0.2,0.4,0.8,0.1,0.1,0.1,15.14,15.42,8.2,12.79
820,2010-04-19,,20.2,26.1,7.6,15.6,3.9,9.2,53,26.9,27.5,13,0.2,0.3,0.7,0.1,0.1,0.1,15.79,16.23,8.57,12.78
820,2010-04-20,,19,26.1,8.2,17,4.6,10.5,50,26.9,27.4,13.1,0.2,0.3,0.7,0.1,0.1,0.1,15.83,16.16,8.6,12.78
820,2010-04-21,,17.6,26.1,7.7,14.4,4.2,9.3,46,27.3,28,13.9,0.2,0.3,0.7,0.1,0.1,0.1,16.08,16.54,8.92,12.78
820,2010-04-22,,17,26.2,1,10,0.7,4.7,44,27.1,27.5,13.7,0.2,0.3,0.7,0.1,0.1,0.1,15.96,16.23,8.85,12.76
820,2010-04-23,,16.7,26.3,-1.5,4.7,-4.3,-0.1,45,26.7,27.2,13,0.2,0.4,0.8,0.1,0.1,0.1,15.7,16.03,8.55,12.76
820,2010-04-24,,16.9,26.4,0.7,4.7,-2.2,0.5,44,24,24.9,12.4,0.2,0.4,0.8,0.1,0.1,0.1,13.98,14.53,8.3,12.77
820,2010-04-25,,15.9,26.4,3.8,8.6,-1.5,4.3,41,27.1,27.7,13.6,0.2,0.4,0.8,0.1,0.1,0.1,15.93,16.36,8.79,12.78
820,2010-04-26,,14.7,26.4,-0.1,7.9,-0.1,3.8,39,27.2,27.7,13.7,0.2,0.3,0.7,0.1,0.1,0.1,16.01,16.36,8.85,12.76
820,2010-04-27,,13.7,26.4,2.1,9.8,-0.5,4.5,36,27.5,27.8,13.9,0.2,0.3,0.7,0.1,0.1,0.1,16.2,16.44,8.96,12.77
820,2010-04-28,,12.7,26.4,7.7,13.5,2,8.9,34,27.6,27.9,13.7,0.2,0.3,0.7,0.1,0.1,0.1,16.26,16.51,8.85,12.79
820,2010-04-29,,12.7,26.5,-5,7.9,-5.3,-1,35,24.5,25.3,12.6,0.2,0.4,0.7,0.1,0.1,0.1,14.26,14.74,8.4,12.77
820,2010-04-30,,12.9,26.6,-5.3,0.3,-6.9,-4.4,37,23.1,23.9,12.3,0.3,0.4,0.8,0.1,0.1,0.1,13.48,13.92,8.26,12.76
820,2010-05-01,,13.2,26.8,-2.7,3.5,-5.5,-1.7,34,22.3,23.1,11.6,0.3,0.5,0.8,0.1,0.1,0.1,13.01,13.43,7.98,12.8
820,2010-05-02,,13.3,26.9,-4.2,3.9,-4.4,-1.3,36,22,22.6,11.3,0.3,0.5,0.8,0.1,0.1,0.1,12.83,13.17,7.87,12.79
820,2010-05-03,,13.5,27.1,-0.1,5.3,-4.5,-0.5,36,22.8,23,11.2,0.3,0.5,0.9,0.1,0.1,0.1,13.31,13.39,7.82,12.79
820,2010-05-04,,12.9,27.2,6.6,9.1,-1.8,4.8,33,26.8,27.2,12.9,0.2,0.4,0.9,0.1,0.1,0.1,15.75,15.99,8.52,12.8
820,2010-05-05,,12.5,27.2,-1.8,6.9,-2,2.5,32,27.1,27.6,13.9,0.2,0.4,0.8,0.1,0.1,0.1,15.92,16.27,8.96,12.78
820,2010-05-06,,11.4,27.2,-0.1,11.4,-2.1,5.1,30,27.2,27.3,13.7,0.2,0.4,0.8,0.1,0.1,0.1,15.99,16.1,8.84,12.8
820,2010-05-07,,11,27.2,-5.9,0.9,-6,-2.3,29,27.1,27.2,13.6,0.3,0.4,0.8,0.1,0.1,0.1,15.92,16.01,8.8,12.78
820,2010-05-08,,10,27.2,0.4,6.2,-7.2,0.2,27,27.4,27.4,13.6,0.3,0.4,0.8,0.1,0.1,0.1,16.12,16.11,8.82,12.78
820,2010-05-09,,9.2,27.2,4,11.4,-0.7,5.7,25,27.5,27.6,13.9,0.2,0.4,0.8,0.1,0.1,0.1,16.19,16.25,8.93,12.81
820,2010-05-10,,7.7,27.2,1.5,13.2,1.2,7,22,27.5,28,14.2,0.2,0.4,0.7,0.1,0.1,0.1,16.23,16.53,9.08,12.8
820,2010-05-11,,7.1,27.4,2.1,7.9,0.3,2.4,21,26.9,26.9,13.4,0.2,0.4,0.7,0.1,0.1,0.1,15.79,15.78,8.74,12.8
820,2010-05-12,,7.6,27.9,-1.2,5.2,-1.2,0.5,23,24.1,24.4,12.4,0.3,0.4,0.8,0.1,0.1,0.1,14.02,14.23,8.33,12.8
820,2010-05-13,,7.5,27.9,-1.7,8.6,-1.7,1.5,23,24.9,24.9,12.4,0.3,0.5,0.8,0.1,0.1,0.1,14.53,14.5,8.31,12.8
820,2010-05-14,,7.2,28,-0.4,9.8,-2.1,1.9,21,25.6,25.4,12.4,0.3,0.5,0.8,0.1,0.1,0.1,14.96,14.85,8.29,12.79
820,2010-05-15,,7.1,28.1,2.1,8.1,-0.7,3.1,20,26.7,26.6,13,0.3,0.5,0.8,0.1,0.1,0.1,15.7,15.58,8.55,12.8
820,2010-05-16,,6.2,28.1,3.4,11.9,-0.3,5.5,19,27.5,27.8,14.2,0.3,0.4,0.8,0.1,0.1,0.1,16.19,16.42,9.05,12.79
820,2010-05-17,,4.6,28.1,5.7,14.3,2.3,8.9,15,27.4,27.6,14.4,0.3,0.4,0.7,0.1,0.1,0.1,16.14,16.26,9.16,12.8
820,2010-05-18,,3.5,28.1,8.8,17.3,5.3,11.2,11,25.7,25.9,13.2,2.8,2,0.9,0.1,0.1,0.1,14.92,15.07,8.63,12.8
820,2010-05-19,,2.7,28.3,2.6,8.8,2.2,4.1,9,25.8,25.5,12.6,3.7,3.2,1.6,0.1,0.1,0.1,14.95,14.79,8.39,12.8
820,2010-05-20,,1.2,28.3,2.6,10.2,2.4,5.4,6,23.5,24.4,12.7,5,4.9,2.3,0.1,0.1,0.1,13.52,14.08,8.39,12.79
820,2010-05-21,,0.3,28.3,4.8,11.9,2.5,7.7,3,22.6,23.1,11.9,6.4,5.8,2.9,0.1,0.1,0.1,13.02,13.29,8.06,12.78
820,2010-05-22,,0,28.4,1.3,12.5,1.1,6.9,0,21.4,22.8,11.8,5.5,5.2,3.4,0.1,0.1,0.1,12.39,13.12,8.01,12.78
820,2010-05-23,,0,28.6,-2.5,3.2,-2.6,-0.1,0,23.9,23.9,11.8,2.6,3.7,3.4,0.1,0.1,0.1,13.87,13.79,8.01,12.81
820,2010-05-24,,0.2,29,-1.3,9,-3.3,1.8,1,23.5,23.4,11.9,3.6,3.9,3.2,0.1,0.1,0.1,13.58,13.52,8.07,12.78
820,2010-05-25,,0.6,29.5,-2,5.3,-2.7,0,5,24.2,23.9,11.5,2,2.7,3.1,0.1,0.1,0.1,14.07,13.86,7.9,12.81
820,2010-05-26,,0,29.5,5.4,12.1,-2.5,5.9,0,25.8,26.1,12.7,4.1,3.9,2.8,0.1,0.1,0.1,14.93,15.15,8.39,12.81
820,2010-05-27,,0,29.5,9.9,13,4.8,9.6,0,23.3,24.3,11.7,5.5,4.8,3.2,0.1,0.1,0.1,13.44,14.02,8,12.81
820,2010-05-28,,0,29.5,11.9,14.8,8.6,11.5,0,22.2,23.3,11.3,7,6.3,3.7,0.1,0.1,0.2,12.75,13.41,7.82,12.82
820,2010-05-29,,0,29.5,1.3,14.9,1.3,9.1,0,21.2,22.4,11.1,5.7,6.1,4.3,0.1,0.1,0.2,12.28,12.89,7.74,12.78
820,2010-05-30,,0,29.5,0.6,8.4,-0.7,3.2,0,20.5,21.7,11,5.5,6.1,4.4,0.1,0.1,0.1,11.92,12.53,7.68,12.81
820,2010-05-31,,0,29.5,4.7,11.8,-0.6,5.9,0,20.2,21.5,10.7,6.9,6.8,4.5,0.1,0.1,0.2,11.74,12.42,7.55,12.82
820,2010-06-01,,0,29.5,8.4,16.1,4.7,10.9,0,19.5,21.1,10.9,7.7,7.4,4.9,0.1,0.1,0.1,11.37,12.19,7.64,12.82
