Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) 
820,2012-06-07,,0,24,2.4,12,-1.4,4.7,0,7.3,17.4,10.2,9.9,10.5,8.9,0.2,0.1,0.1,6.19,10.29,7.31,12.76
820,2012-06-08,,0,24,8.3,17.5,0.5,9.4,0,6.7,16.9,10.3,10.5,10.6,8.7,0.1,0.1,0.1,5.99,10.06,7.33,12.78
820,2012-06-09,,0,24,13.8,21.5,7.9,16,0,5.9,15.8,9.7,12.1,11.3,8.8,0.1,0.1,0.2,5.68,9.54,7.12,12.8
820,2012-06-10,,0,24,-0.1,14.6,0,9.4,0,4.7,14.4,9.9,10.8,11.3,9.1,0.2,0.1,0.1,5.26,8.97,7.18,12.76
820,2012-06-11,,0,24,4,11.5,-2.7,4.7,0,3.7,13.9,10,10.1,10.7,9,0.2,0.1,0.1,4.94,8.73,7.21,12.76
820,2012-06-12,,0,24,7,16.9,2,9.9,0,3.5,12.9,9.9,10.5,10.6,8.9,0.2,0.1,0.1,4.88,8.32,7.16,12.78
820,2012-06-13,,0,24,15,20.7,6.1,13.6,0,3.4,11.5,9.3,11.6,11.2,8.9,0.2,0.2,0.1,4.83,7.78,6.97,12.78
820,2012-06-14,,0,24,11,22.4,11,16.6,0,3.1,10.4,9.9,12.4,11.7,9.2,0.2,0.2,0.1,4.71,7.33,7.17,12.78
820,2012-06-15,,0,24,12.2,20.8,8.6,14.6,0,2.8,9.4,9.6,12.7,12.1,9.4,0.2,0.2,0.1,4.63,6.96,7.06,12.78
820,2012-06-16,,0,24,9.3,21.7,9,15.3,0,2.6,8.1,9.4,13.1,12.3,9.6,0.2,0.2,0.1,4.56,6.44,6.99,12.79
820,2012-06-17,,0,24,9.7,21.3,7.7,14.4,0,2.5,7.6,9,12.9,12.5,9.8,0.2,0.2,0.1,4.52,6.26,6.83,12.78
820,2012-06-18,,0,24,19.1,24.1,9.1,18.7,0,2.2,6,9.2,13.9,12.7,9.9,0.2,0.2,0.1,4.42,5.72,6.88,12.79
820,2012-06-19,,0,24,14.7,24.2,11.8,18.9,0,2.2,5.5,8.8,14.2,13.1,10.1,0.2,0.2,0.1,4.39,5.53,6.76,12.8
820,2012-06-20,,0,24,6.6,16.7,6.7,12.2,0,2.1,5.7,9.2,13.1,12.9,10.3,0.1,0.2,0.1,4.37,5.61,6.89,12.78
820,2012-06-21,,0,24,7.8,16,2.7,9.6,0,1.9,4.7,9,12.3,12.4,10.2,0.1,0.2,0.1,4.33,5.26,6.83,12.78
820,2012-06-22,,0,24,18.5,25.6,6.4,17.5,0,1.6,5,8.4,13.7,12.7,10.2,0.2,0.2,0.1,4.21,5.34,6.61,12.8
820,2012-06-23,,0,24,16.2,23.7,14.8,19.1,0,1.6,4.4,8.4,14.2,13.3,10.4,0.2,0.2,0.1,4.2,5.15,6.59,12.8
820,2012-06-24,,0,24,16.1,25.2,14.3,19.4,0,1.4,4.5,8.1,14.8,13.6,10.6,0.2,0.2,0.1,4.14,5.16,6.49,12.8
820,2012-06-25,,0,24,19.1,25.1,12.2,19.8,0,1.6,4.2,7.9,14.5,13.5,10.7,0.1,0.2,0.1,4.22,5.08,6.4,12.81
820,2012-06-26,,0,24,16.4,24.6,15.5,19.9,0,1.5,3.8,7.5,15.5,14.2,10.9,0.1,0.2,0.1,4.17,4.95,6.26,12.8
820,2012-06-27,,0,24,13.8,23.1,11.9,17.7,0,1.3,4.3,7.1,14.7,14.2,11.1,0.1,0.2,0.1,4.13,5.11,6.1,12.79
820,2012-06-28,,0,24,18.5,22.6,10.4,17.1,0,1,4.1,6.8,14.8,14.1,11.1,0.1,0.2,0.1,4.01,5.03,6,12.8
820,2012-06-29,,0,24,17.8,24,12.9,19.4,0,0.9,3.9,6.9,15.2,14.1,11.2,0.2,0.2,0.1,3.97,4.98,6.06,12.8
820,2012-06-30,,0,24,17.8,24.5,14.1,19.3,0,1.1,3.8,6.3,15.1,14.3,11.3,0.1,0.2,0.1,4.03,4.92,5.84,12.79
820,2012-07-01,,0,24,18.2,25,11.3,19,0,0.7,3.9,6.1,15.1,14.4,11.4,0.1,0.2,0.1,3.93,4.98,5.75,12.8
820,2012-07-02,,0,24,19.1,25.6,16.9,20.4,0,0.5,3.4,5.8,15,14.2,11.4,0.1,0.2,0.1,3.87,4.82,5.65,12.81
820,2012-07-03,,0,24,17.3,24.5,14.1,19.5,0,0.8,3.3,5.4,15.4,14.6,11.5,0.1,0.2,0.1,3.95,4.78,5.51,12.8
820,2012-07-04,,0,24,18.3,24.9,14.1,19.4,0,0.7,3.3,5.2,15.6,14.8,11.6,0.1,0.2,0.1,3.93,4.77,5.46,12.8
820,2012-07-05,,0,24,15.7,24.9,12.1,19.4,0,1.3,3.5,5,16.5,15,11.7,0.1,0.2,0.1,4.09,4.84,5.35,12.81
820,2012-07-06,,0,24.5,8.3,16.4,8.1,12.5,0,3.8,3.6,5.1,13.9,13.8,11.8,0.1,0.2,0.1,4.93,4.87,5.4,12.75
820,2012-07-07,,0,24.5,13.6,21.7,7.1,13.8,0,4.9,3.5,4.7,14.5,14,11.6,0.1,0.2,0.1,5.29,4.84,5.26,12.78
820,2012-07-08,,0,24.7,11.9,22.6,10.4,14.9,0,5.8,3.1,4.6,13.8,13.5,11.5,0.1,0.2,0.1,5.6,4.71,5.24,12.8
820,2012-07-09,,0,24.7,13.6,25,10.3,17,0,6.9,3.7,4.4,15.5,14.6,11.5,0.1,0.2,0.1,5.97,4.91,5.17,12.8
820,2012-07-10,,0,24.7,17.1,26.2,12,19.5,0,5.9,3.7,3.7,16,15.1,11.7,0.1,0.2,0.1,5.61,4.9,4.93,12.81
820,2012-07-11,,0,24.7,15.7,26.8,14.2,20,0,4.6,3.6,3.8,15.5,14.9,11.9,0.1,0.2,0.1,5.19,4.85,4.95,12.8
820,2012-07-12,,0,24.8,17.2,26.3,13.5,19.5,0,4,3.6,3.9,15.4,14.7,12,0.1,0.2,0.1,5,4.87,4.98,12.81
820,2012-07-13,,0,24.8,16.3,27.6,13.8,19.7,0,2.9,3.6,3.7,15.6,14.9,12.1,0.2,0.2,0.1,4.62,4.87,4.92,12.8
820,2012-07-14,,0,24.9,12.5,22.4,10.8,15.5,0,2.3,3.2,4,14.4,14.3,12.1,0.2,0.2,0.1,4.43,4.73,5.03,12.78
820,2012-07-15,,0,25.2,9.7,17.7,9.6,13.1,0,3.8,3.8,3.5,14.8,14.2,12,0.1,0.2,0.1,4.94,4.92,4.87,12.8
820,2012-07-16,,0,25.2,10.9,15.2,9.1,12.2,0,5,3.6,3.9,13.2,13.4,11.9,0.1,0.2,0.1,5.36,4.88,4.99,12.79
820,2012-07-17,,0,25.2,8.6,20.6,8.4,13.6,0,5,3.6,3.5,14.2,13.9,11.7,0.1,0.2,0.1,5.35,4.85,4.85,12.8
820,2012-07-18,,0,25.2,15.2,21,8.3,15.5,0,4.1,3.5,3.3,14.5,14.2,11.7,0.1,0.2,0.1,5.05,4.83,4.78,12.8
820,2012-07-19,,0,25.2,14,23.2,10,17,0,3.3,3.4,3.4,14.8,14.4,11.8,0.2,0.2,0.1,4.76,4.81,4.81,12.8
820,2012-07-20,,0,25.2,14.2,23.2,11.3,16.6,0,3.4,3.9,3.4,13.9,13.6,11.8,0.1,0.2,0.1,4.8,4.97,4.84,12.77
820,2012-07-21,,0,25.2,14.1,24.6,11.5,16.6,0,2.8,3.4,3,14.8,14.1,11.8,0.1,0.2,0.1,4.59,4.81,4.69,12.8
820,2012-07-22,,0,25.2,15.3,24.1,12.6,16.9,0,2,3.5,3,14.7,14.3,11.9,0.2,0.2,0.1,4.33,4.84,4.68,12.78
820,2012-07-23,,0,25.2,13,23.9,11.3,17.4,0,2,3.6,2.9,15.7,14.7,12,0.1,0.2,0.1,4.34,4.87,4.66,12.81
820,2012-07-24,,0,25.3,15.3,22.2,10.3,15.6,0,1.8,3.8,2.6,14.4,14.4,12.1,0.1,0.2,0.1,4.28,4.92,4.55,12.8
820,2012-07-25,,0,25.3,12.1,21.4,10.8,15.9,0,1.5,3.4,2.8,15.4,14.7,12.1,0.1,0.2,0.1,4.18,4.8,4.62,12.74
820,2012-07-26,,0,25.3,13.4,23.1,10.9,16.4,0,1.8,3.8,2.2,14.4,14.4,12.2,0.1,0.2,0.1,4.27,4.95,4.43,12.81
820,2012-07-27,,0,25.3,15.7,25.7,11.2,18.6,0,1.4,3.3,2.4,15.4,14.6,12.1,0.1,0.2,0.1,4.13,4.78,4.49,12.81
820,2012-07-28,,0,25.4,13.5,23.7,11.9,16.8,0,1.4,3.2,2.1,15.4,14.9,12.2,0.1,0.2,0.1,4.13,4.74,4.4,12.8
820,2012-07-29,,0,25.4,12.1,24.6,11.2,17,0,1.3,3.6,2.1,15.4,15,12.3,0.1,0.2,0.1,4.09,4.87,4.38,12.8
820,2012-07-30,,0,25.4,14.7,25,11,17.3,0,1,3.2,2.3,15.5,15,12.3,0.1,0.2,0.1,4,4.72,4.46,12.81
820,2012-07-31,,0,25.4,13.3,24.9,12.2,16.6,0,0.7,2.9,2.4,15.1,14.8,12.4,0.1,0.2,0.1,3.93,4.62,4.49,12.8
820,2012-08-01,,0,25.4,11.8,23,11.8,16.5,0,0.9,3.2,1.8,15.4,14.8,12.4,0.1,0.2,0.1,3.97,4.73,4.3,12.8
820,2012-08-02,,0,25.4,14.7,24.8,11.2,17.3,0,1,3,2.2,16.2,15.3,12.4,0.1,0.2,0.1,3.99,4.67,4.41,12.8
820,2012-08-03,,0,25.4,17,24.7,12.1,18,0,0.7,3.5,2,15.9,15.5,12.6,0.1,0.2,0.1,3.91,4.82,4.36,12.8
820,2012-08-04,,0,25.4,13.4,23.4,11.1,17.5,0,1.1,3.7,1.7,15.7,15.4,12.6,0.1,0.1,0.1,4.03,4.9,4.27,12.79
820,2012-08-05,,0,25.4,15.6,24.9,10.8,17.9,0,0.6,2.9,1.4,16.2,15.5,12.7,0.1,0.2,0.1,3.89,4.62,4.16,12.81
820,2012-08-06,,0,25.4,13.6,27,11.8,18.5,0,0.2,2.9,1.3,16.7,15.7,12.7,0.1,0.2,0.1,3.74,4.62,4.15,12.79
820,2012-08-07,,0,25.5,13.8,25.3,11.2,18,0,0.2,2.5,1.5,16,15.7,12.9,0.1,0.2,0.1,3.77,4.48,4.2,12.8
820,2012-08-08,,0,25.5,16.9,26.7,11.6,18.8,0,0.3,3.1,1.3,16.2,15.6,12.9,0.1,0.2,0.1,3.79,4.68,4.14,12.79
820,2012-08-09,,0,25.5,15.7,27.9,13.5,20.4,0,0.1,2.9,1.5,16.9,15.8,12.9,0.1,0.2,0.1,3.7,4.63,4.18,12.81
820,2012-08-10,,0,25.5,16.7,26,14,19.4,0,0,2.7,1,17,16.3,13.1,0.1,0.2,0.1,3.69,4.55,4.04,12.79
820,2012-08-11,,0,25.6,10.9,24.7,10.8,17.7,0,0,2.9,1,16.2,15.6,13.2,0.1,0.2,0.1,3.69,4.61,4.03,12.81
820,2012-08-12,,0,25.7,13.5,24,9.1,16.5,0,0.3,2.5,0.8,15.7,15.8,13.1,0.1,0.2,0.1,3.79,4.49,3.98,12.8
820,2012-08-13,,0,25.7,15.8,25.4,11.2,17.8,0,0,2.7,1,15.9,15.4,13.1,0.1,0.2,0.1,3.63,4.56,4.02,12.79
820,2012-08-14,,0,25.7,13,23.4,12.3,16.3,0,0,2.9,1.1,15.7,15.4,13.1,0.1,0.2,0.1,3.61,4.61,4.06,12.8
820,2012-08-15,,0,25.7,12,23.8,10.1,16.3,0,0,2.2,1.1,14.5,15,13,0.1,0.2,0.1,3.6,4.42,4.05,12.81
820,2012-08-16,,0,25.7,14.4,24.7,11.3,17.5,0,0,3.1,0.6,15.2,15.1,12.9,0.1,0.2,0.1,3.65,4.68,3.91,12.8
820,2012-08-17,,0,25.7,14.1,25.3,12.7,18.8,0,0,3,0.7,15.9,15.4,12.9,0.1,0.2,0.1,3.63,4.65,3.95,12.8
820,2012-08-18,,0,25.7,13.9,25.4,13.4,18.4,0,0,2.7,0.9,16.3,15.9,13,0.1,0.2,0.1,3.32,4.57,3.99,12.8
820,2012-08-19,,0,25.8,13.2,25.6,11.7,18.2,0,0,2.6,0.7,16.2,15.9,13.1,0.1,0.2,0.1,3.12,4.52,3.94,12.81
820,2012-08-20,,0,25.8,14.7,24.6,11.8,17.7,0,0,2.8,0.8,16.4,15.5,13.1,0.1,0.2,0.1,3.36,4.57,3.98,12.81
820,2012-08-21,,0,25.8,13.1,22.3,11.2,16.2,0,0,3.2,0.8,15.8,15.8,13.2,0.1,0.1,0.1,3.2,4.71,3.98,12.8
820,2012-08-22,,0,25.8,16.1,25,9.8,17.7,0,0,2.5,0.7,16.8,15.8,13.2,0.1,0.2,0.1,3.24,4.5,3.93,12.81
820,2012-08-23,,0,25.9,12.1,19.8,10,14.3,0,0,2.6,0.8,15.4,15.2,13.2,0.1,0.2,0.1,3.17,4.52,3.98,12.77
820,2012-08-24,,0,25.9,11.4,22,10.4,15.5,0,0,2.7,0.7,14.8,15.2,13.1,0.1,0.2,0.1,3.23,4.57,3.94,12.8
820,2012-08-25,,0,25.9,12,22.6,9.8,15.9,0,0,2.9,1,15,15.2,13,0.1,0.2,0.1,3.06,4.61,4.02,12.8
820,2012-08-26,,0,25.9,11.3,22.6,10.2,15.6,0,0,2.2,0.5,14.9,15,12.9,0.1,0.2,0.1,3.31,4.39,3.89,12.8
820,2012-08-27,,0,25.9,16.4,23.8,11,16.5,0,0,2.5,0.8,15.7,15.4,12.9,0.1,0.2,0.1,3.21,4.5,3.98,12.8
820,2012-08-28,,0,25.9,13.3,24.3,12.5,17.7,0,0,2.4,1,16.3,15.8,13,0.1,0.2,0.1,3.23,4.45,4.02,12.81
820,2012-08-29,,0,25.9,18.9,25.7,12.3,19.2,0,0,2.7,0.8,17,16.1,13.2,0.1,0.2,0.1,3.23,4.54,3.98,12.79
820,2012-08-30,,0,25.9,15.3,25.2,13.7,19.1,0,0,2.1,0.9,16.3,16.1,13.4,0.1,0.2,0.1,3.29,4.36,3.98,12.8
820,2012-08-31,,0,26,10,24.4,9.6,16.2,0,0,2.4,0.6,16.3,16.2,13.5,0.1,0.2,0.1,3.11,4.46,3.9,12.8
820,2012-09-01,,0,26.1,12,21.8,9.3,13.8,0,0,2.1,0.9,14.7,15.1,13.4,0.1,0.2,0.1,3.2,4.38,3.98,12.8
820,2012-09-02,,0,27.5,7.7,16.9,7.8,11.7,0,8.8,10.9,0.6,11,13.4,13.1,0.1,0.1,0.1,6.73,7.49,3.9,12.78
820,2012-09-03,,0,27.5,10.7,19.9,6.8,13.3,0,8.8,14.1,0.7,13.3,14.1,12.5,0.1,0.1,0.1,6.7,8.78,3.94,12.8
820,2012-09-04,,0,27.5,12.8,21.3,8.9,14.8,0,8.8,13.2,1,13.6,14.5,12.6,0.1,0.1,0.1,6.68,8.38,4.02,12.8
820,2012-09-05,,0,27.6,12.8,21.6,9,15.4,0,8.2,12.8,0.7,13.6,14.6,12.6,0.1,0.1,0.1,6.49,8.22,3.94,12.79
820,2012-09-06,,0,27.6,11.5,22.1,8.6,15.2,0,7,12.3,1,13.9,14.7,12.6,0.1,0.1,0.1,6.04,8.01,4.02,12.79
820,2012-09-07,,0,27.6,7.8,22.8,7.7,14.6,0,7.1,11.5,0.7,13.8,14.7,12.8,0.1,0.1,0.1,6.07,7.69,3.95,12.78
820,2012-09-08,,0,27.6,8.9,19,6.8,12.4,0,6.5,11,0.9,13.1,14.3,12.7,0.1,0.1,0.1,5.87,7.51,3.99,12.79
820,2012-09-09,,0,27.6,9.4,20.4,8,13.7,0,6.4,10.5,0.9,13.4,14.3,12.6,0.1,0.2,0.1,5.85,7.34,3.99,12.79
820,2012-09-10,,0,27.6,14.6,22.8,8.4,15.8,0,5.8,10.1,0.6,14.3,14.5,12.5,0.1,0.2,0.1,5.63,7.17,3.91,12.8
820,2012-09-11,,0,27.7,10.3,21.3,9.2,15.2,0,5.2,10.3,1.2,14.3,14.7,12.7,0.1,0.1,0.1,5.42,7.26,4.09,12.78
820,2012-09-12,,0,27.7,8.5,17.3,7.4,11.6,0,4.9,9.6,0.9,12.8,14.1,12.7,0.1,0.2,0.1,5.33,6.97,4,12.79
820,2012-09-13,,0,27.8,9,18.1,4.4,11.2,0,4.8,9.6,0.9,12,13.5,12.4,0.1,0.1,0.1,5.3,7,3.99,12.78
820,2012-09-14,,0,27.8,10.4,21.2,4.8,12.4,0,4.8,9.1,0.7,12.2,13.3,12.2,0.1,0.2,0.1,5.3,6.8,3.94,12.79
820,2012-09-15,,0,27.8,10.5,21.6,7.9,14.2,0,4.2,8.8,0.8,12.5,13.5,12.1,0.1,0.2,0.1,5.08,6.7,3.99,12.78
820,2012-09-16,,0,27.8,14.4,21.8,9.2,14.6,0,3.7,8.3,0.8,12.7,13.6,12.1,0.1,0.2,0.1,4.92,6.5,3.99,12.79
820,2012-09-17,,0,27.8,10.9,20.9,8.8,14.8,0,3.5,8.8,0.8,13.4,13.8,12.1,0.1,0.1,0.1,4.85,6.68,3.99,12.79
820,2012-09-18,,0,27.8,7.1,18.2,6.9,12.1,0,3.5,7.7,1,12.4,13.7,12.2,0.1,0.2,0.1,4.86,6.31,4.03,12.78
820,2012-09-19,,0,27.8,8.7,19.8,5.5,11.8,0,3.2,7.8,1,12.1,13.3,12.1,0.1,0.2,0.1,4.74,6.33,4.03,12.78
820,2012-09-20,,0,27.8,10.9,20.1,6.8,13.4,0,3,7.5,0.8,12.2,13.2,11.9,0.1,0.2,0.1,4.7,6.22,3.99,12.79
820,2012-09-21,,0,27.8,9.7,19.9,7.7,12.9,0,2.7,7.1,0.8,12,13.1,11.9,0.1,0.2,0.1,4.58,6.09,3.99,12.78
820,2012-09-22,,0,27.8,8.7,20.7,7.9,13.9,0,2.8,7.1,1,12.2,13.1,11.8,0.1,0.2,0.1,4.62,6.1,4.03,12.79
820,2012-09-23,,0,27.8,14.5,22,8.6,14.8,0,2.5,6.8,1.1,12.5,13.1,11.8,0.1,0.2,0.1,4.53,5.97,4.07,12.79
820,2012-09-24,,0,28,9.4,19.3,7.6,13.7,0,2.3,6.1,1.1,12.4,12.9,11.8,0.1,0.2,0.1,4.45,5.73,4.07,12.78
820,2012-09-25,,0,28.2,5.1,14.8,5.1,9.4,0,1.8,6,1.1,11.2,12.3,11.7,0.1,0.2,0.1,4.31,5.73,4.07,12.78
820,2012-09-26,,0,28.7,5.5,7.6,3.8,5.5,0,17.7,6.5,1.2,9.8,11,11.3,0.1,0.2,0.1,10.44,5.89,4.12,12.79
820,2012-09-27,,0,28.7,6.4,13.5,4.3,7.8,0,13.6,6.1,1.3,10.7,11.4,11,0.1,0.2,0.1,8.62,5.74,4.15,12.8
820,2012-09-28,,0,28.8,6.3,15,4.7,9,0,14.1,6.6,0.8,10.3,11.5,10.9,0.1,0.2,0.1,8.84,5.92,3.98,12.79
820,2012-09-29,,0,28.9,8.2,16.6,5.5,10.5,0,12.1,6.5,0.9,9.7,11.1,10.7,0.1,0.2,0.1,8.04,5.89,4.02,12.78
820,2012-09-30,,0,28.9,8,18.3,6.6,11.6,0,10.8,6.9,0.9,9.9,11.2,10.6,0.1,0.2,0.1,7.51,6.06,4.01,12.78
820,2012-09-30,11:59:00 PM,-99.9,28.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
820,2012-10-01,,0,0,9.1,18.4,7,11.9,0,9.7,7.3,1,9.9,11.2,10.5,0.1,0.2,0.1,7.1,6.18,4.05,12.78
820,2012-10-02,,0,0,8.3,18.5,7.2,12.1,0,8.5,7.1,0.6,9.9,11.1,10.5,0.1,0.2,0.1,6.63,6.1,3.93,12.78
820,2012-10-03,,0,0,14.3,18.2,7.7,13.3,0,8.2,7.4,1.1,10.1,11.1,10.5,0.1,0.2,0.1,6.52,6.22,4.09,12.79
820,2012-10-04,,0,0,4.6,15.8,4.4,11.4,0,6.8,7.2,1.2,9,10.9,10.5,0.1,0.2,0.1,6.03,6.17,4.11,12.77
820,2012-10-05,,0,0,8.2,14.5,1.5,9,0,6.3,7.3,0.7,9.1,10.3,10.2,0.1,0.2,0.1,5.87,6.2,3.96,12.79
820,2012-10-06,,0,0,-0.3,10.3,-0.4,5.8,0,5.7,7,0.7,7.5,9.7,10,0.1,0.2,0.1,5.66,6.09,3.96,12.76
820,2012-10-07,,0,0,-0.5,10,-1.2,3,0,4.9,7.1,0.8,6.2,8.7,9.6,0.1,0.2,0.1,5.41,6.13,4,12.76
820,2012-10-08,,0,0,0.3,9.9,-2.5,2.9,0,4.6,6.6,0.8,5.6,8,9.1,0.1,0.2,0.1,5.31,5.99,4,12.76
820,2012-10-09,,0,0,9.1,13.8,-0.5,8,0,5.1,7,0.3,6.9,8.2,8.8,0.1,0.2,0.1,5.45,6.11,3.85,12.78
820,2012-10-10,,0,0,6.6,15.6,4.8,9.3,0,4.2,6.4,0.6,7.5,8.7,8.8,0.1,0.2,0.1,5.16,5.88,3.93,12.77
820,2012-10-11,,0,0,7.2,15.7,6.2,10.2,0,4,6.7,0.4,8.4,8.9,8.8,0.2,0.2,0.1,5.06,6.01,3.89,12.78
820,2012-10-12,,0,0,6.3,16.9,5.6,10.2,0,3.7,6.3,0.2,8.3,9.2,8.9,0.1,0.2,0.2,4.96,5.87,3.81,12.78
820,2012-10-13,,0,0.7,0.7,8.5,0.5,4.3,0,14.3,6.4,0.3,6.3,8.1,8.9,0.1,0.2,0.1,9,5.91,3.85,12.61
820,2012-10-14,,0,0.7,2.6,6.3,0.5,3.1,0,14.5,6.2,0,6.1,7.7,8.5,0.1,0.2,0.2,9.11,5.82,3.75,12.78
820,2012-10-15,,0,0.8,4.3,11.5,0.9,5.4,0,12.2,6.5,0.3,6,7.7,8.3,0.1,0.2,0.1,8.12,5.95,3.84,12.78
820,2012-10-16,,0,0.8,6.7,14.2,3,8.2,0,10.8,6.9,0.7,6.5,7.8,8.1,0.1,0.2,0.1,7.56,6.1,3.97,12.78
820,2012-10-17,,0,0.8,3,14.7,2.7,8.3,0,9.9,6.9,0.3,6.1,7.8,8.1,0.1,0.2,0.2,7.22,6.09,3.84,12.76
820,2012-10-18,,0,0.8,-0.3,6,-2,1.8,0,9,6.7,0.5,4.1,6.5,7.9,0.1,0.2,0.1,6.93,6.02,3.93,12.76
820,2012-10-19,,0,0.8,3.5,10.3,-1.2,4,0,8.5,7.2,0.2,4,6,7.4,0.1,0.2,0.2,6.74,6.22,3.83,12.76
820,2012-10-20,,0,0.8,8.2,14.1,2.8,8.1,0,8.2,7.1,0,5,6.4,7.2,0.1,0.2,0.2,6.59,6.19,3.78,12.78
820,2012-10-21,,0,0.9,8.6,16.6,6.8,11.5,0,7.6,6.8,0.1,5.8,6.8,7.2,0.1,0.2,0.2,6.37,6.05,3.78,12.78
820,2012-10-22,,0,0.9,7.6,12,6.8,8.3,0,7.2,7,0,6.2,6.6,7.3,0.1,0.2,0.2,6.23,6.12,3.78,12.73
820,2012-10-23,,0,1,5.6,8.7,4.1,7.1,0,10,7.3,0.1,5.5,6.3,7.2,0.1,0.2,0.2,7.28,6.27,3.78,12.65
820,2012-10-24,,0.1,1.2,-2.4,5.6,-2.3,2.3,1,9.8,7.5,0.4,4.1,5.7,7.1,0.1,0.1,0.1,7.21,6.33,3.9,12.64
820,2012-10-25,,0.1,1.2,-5.7,0.1,-6.1,-3.1,1,10.8,6.5,0.4,2.6,4.5,6.7,0.1,0.2,0.1,7.64,5.99,3.9,12.82
820,2012-10-26,,0.1,1.4,-7.6,1.6,-7.9,-4.3,1,10.1,7.2,0.4,2,3.6,6.2,0.1,0.2,0.1,7.35,6.25,3.9,12.79
820,2012-10-27,,0.3,1.5,-0.6,2.1,-10.5,-3.4,3,9.9,6.7,0,1.7,3.1,5.8,0.1,0.2,0.2,7.28,6.08,3.62,12.78
820,2012-10-28,,0.2,1.6,3.6,5.8,-2.3,2.1,2,12.3,8,0,1.5,2.9,5.4,0.1,0.1,0.2,8.25,6.55,3.65,12.79
820,2012-10-29,,0.1,1.6,3.4,9.8,3,5.5,1,17.6,8,0,2.5,3.9,5.3,0.1,0.2,0.2,10.57,6.55,3.75,12.78
820,2012-10-30,,0,1.6,5.3,12.6,3,7.1,0,15.3,12.2,0.2,3,4.4,5.4,0.1,0.2,0.1,9.51,8.15,3.84,12.76
820,2012-10-31,,0,1.6,6.9,13.8,4.2,8.2,0,13.8,12.7,0.2,3.4,4.6,5.5,0.1,0.2,0.1,8.85,8.36,3.84,12.77
820,2012-11-01,,0,1.6,10.1,15.8,5.2,9.9,0,12.5,13.2,0.2,3.8,4.9,5.5,0.1,0.1,0.1,8.29,8.57,3.84,12.78
820,2012-11-02,,0,1.6,4.1,11.1,4.1,8.1,0,12.3,13,0,3.7,4.7,5.6,0.1,0.1,0.2,8.23,8.47,3.58,12.78
820,2012-11-03,,0,1.6,2.1,10,1.3,4.8,0,11.4,12.7,0.3,3.1,4.7,5.6,0.1,0.2,0.1,7.85,8.37,3.88,12.75
820,2012-11-04,,0,1.6,2.9,9.8,0.6,4.5,0,11,12.5,0.4,2.5,4.2,5.5,0.1,0.2,0.1,7.71,8.29,3.89,12.77
820,2012-11-05,,0,1.6,3.5,11,1.5,5.5,0,10.6,12.4,0,2.7,4.1,5.3,0.1,0.2,0.2,7.56,8.24,3.66,12.78
820,2012-11-06,,0,1.6,3.7,11.6,1.2,5.5,0,10.2,12.4,0.3,2.8,4.2,5.3,0.1,0.1,0.1,7.4,8.23,3.89,12.78
820,2012-11-07,,0,1.6,6,13,2.5,6.8,0,9.8,11.9,0,2.6,4.1,5.2,0.1,0.2,0.2,7.25,8.04,3.7,12.76
820,2012-11-08,,0,1.6,8.8,14.3,3.8,8.3,0,9.7,12.2,0,2.6,4,5.1,0.1,0.1,0.2,7.19,8.17,3.75,12.77
820,2012-11-09,,0,1.6,5.6,11.6,4.7,8.2,0,9.4,12.1,0.2,3.9,4.4,5.1,0.1,0.1,0.1,7.05,8.13,3.83,12.79
820,2012-11-10,,1.1,2.8,-6,5.7,-6.1,-0.7,10,15.7,12.4,0,2.2,3.5,5.1,0.1,0.1,0.2,9.68,8.28,3.57,12.62
820,2012-11-11,,1.2,3.2,-9.6,-3,-10.8,-7.9,10,15.5,13.2,0,2,3.1,4.9,0.1,0.2,0.2,9.6,8.61,3.71,12.75
820,2012-11-12,,1.2,3.2,-12.7,-6.6,-14,-10.3,9,14.9,13.7,0,1.8,2.8,4.7,0.1,0.2,0.2,9.35,8.83,3.69,12.72
820,2012-11-13,,1.3,3.4,-3.1,4.2,-13.9,-4.9,9,14.1,13.8,0,1.7,2.6,4.5,0.1,0.2,0.2,9,8.85,3.79,12.77
820,2012-11-14,,1.1,3.4,-2,6.3,-5.8,-1.3,8,14.1,14.9,0,1.6,2.5,4.3,0.1,0.1,0.2,9,9.32,3.55,12.77
820,2012-11-15,,1.1,3.4,0,7.9,-2.3,1.4,7,13.6,13.9,0,1.6,2.5,4.2,0.1,0.2,0.2,8.81,8.91,3.79,12.78
