

Utah (PST) SNOTEL Site Timpanogos Divide - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Mon Nov 25 14:58:11 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,
820,2011-11-09,,     0.6,     3.6,    -7.9,    -0.8,   -10.1,    -7.0,       5,    10.3,    12.3,     0.0,     0.9,     1.8,     3.5,     0.1,     0.1,     0.2,    7.46,    8.25,    3.81,   12.73,
820,2011-11-10,,     0.6,     3.6,    -3.5,     5.0,    -9.6,    -2.7,       6,     9.8,    11.6,     0.0,     0.7,     1.6,     3.3,     0.1,     0.2,     0.2,    7.26,    7.97,    3.75,   12.75,
820,2011-11-11,,     0.8,     3.7,    -0.8,    10.1,    -3.7,     1.1,       5,     9.3,    12.0,     0.0,     0.5,     1.5,     3.2,     0.2,     0.1,     0.2,    7.08,    8.14,    3.79,   12.76,
820,2011-11-12,,     0.8,     3.7,     1.9,     7.3,    -2.1,     1.9,       5,     9.7,    11.8,     0.0,     0.4,     1.3,     3.1,     0.1,     0.2,     0.2,    7.25,    8.04,    3.75,   12.77,
820,2011-11-13,,     1.8,     4.4,     0.5,     2.0,    -1.5,    -0.1,      11,     9.8,    11.7,     0.0,     0.4,     1.3,     3.0,     0.1,     0.2,     0.2,    7.28,    8.02,    3.65,   12.59,
820,2011-11-14,,     2.3,     4.7,    -0.3,     1.9,    -2.1,    -0.3,      15,     9.7,    12.1,     0.0,     0.5,     1.3,     2.9,     0.1,     0.1,     0.2,    7.23,    8.16,    3.71,   12.78,
820,2011-11-15,,     2.3,     4.7,     0.7,     5.3,    -3.6,     0.8,      15,     9.2,    12.2,     0.0,     0.5,     1.3,     2.8,     0.2,     0.1,     0.2,    7.03,    8.22,    3.71,   12.79,
820,2011-11-16,,     2.2,     4.7,    -4.0,     1.4,    -4.0,    -1.2,      14,     9.2,    11.5,     0.1,     0.6,     1.3,     2.8,     0.2,     0.2,     0.2,    7.04,    7.95,    3.83,   12.77,
820,2011-11-17,,     2.0,     4.7,    -3.9,     3.7,    -9.4,    -3.6,      13,     9.5,    11.3,     0.0,     0.6,     1.3,     2.8,     0.1,     0.2,     0.2,    7.15,    7.85,    3.75,   12.75,
820,2011-11-18,,     2.0,     4.7,     2.6,     6.3,    -4.3,     1.7,      12,     9.7,    11.7,     0.0,     0.6,     1.3,     2.8,     0.1,     0.2,     0.2,    7.24,    8.00,    3.66,   12.79,
820,2011-11-19,,     2.7,     5.5,    -4.1,     3.8,    -4.6,     0.7,      17,     9.9,    12.2,     0.2,     0.7,     1.4,     2.7,     0.1,     0.1,     0.1,    7.31,    8.23,    3.87,   12.62,
820,2011-11-20,,     2.7,     5.5,    -0.4,    -0.3,    -6.9,    -4.2,      15,    10.0,    12.2,     0.2,     0.7,     1.4,     2.7,     0.1,     0.1,     0.1,    7.34,    8.20,    3.87,   12.78,
820,2011-11-21,,     2.7,     5.5,    -1.2,     1.8,    -2.2,     0.0,      15,    10.0,    11.9,     0.0,     0.8,     1.4,     2.7,     0.1,     0.1,     0.2,    7.35,    8.11,    3.75,   12.79,
820,2011-11-22,,     2.7,     5.7,    -2.6,     1.2,    -3.5,    -1.3,      15,     9.8,    11.8,     0.0,     0.9,     1.5,     2.7,     0.1,     0.1,     0.2,    7.26,    8.04,    3.67,   12.78,
820,2011-11-23,,     2.4,     5.7,    -0.7,     6.6,    -4.2,    -0.4,      15,     9.9,    11.5,     0.1,     1.0,     1.5,     2.7,     0.1,     0.2,     0.2,    7.30,    7.92,    3.83,   12.78,
820,2011-11-24,,     2.5,     5.7,     4.8,    10.0,    -1.3,     4.8,      15,    10.1,    11.9,     0.2,     1.0,     1.6,     2.7,     0.1,     0.1,     0.1,    7.37,    8.10,    3.87,   12.79,
820,2011-11-25,,     2.3,     5.7,    -0.2,     6.8,    -1.2,     3.6,      15,    10.2,    12.2,     0.0,     1.1,     1.6,     2.7,     0.1,     0.1,     0.2,    7.42,    8.22,    3.80,   12.77,
820,2011-11-26,,     2.0,     5.7,    -7.2,     3.2,    -7.8,    -1.5,      16,     9.9,    11.5,     0.0,     1.1,     1.6,     2.7,     0.1,     0.2,     0.2,    7.30,    7.94,    3.72,   12.74,
820,2011-11-27,,     1.9,     5.7,    -3.3,     3.3,    -9.4,    -4.3,      15,     9.7,    11.6,     0.0,     1.1,     1.6,     2.7,     0.1,     0.1,     0.2,    7.22,    7.98,    3.70,   12.74,
820,2011-11-28,,     2.2,     5.8,     4.0,    11.8,    -3.4,     2.6,      14,     9.4,    11.1,     0.0,     1.0,     1.6,     2.7,     0.2,     0.2,     0.2,    7.13,    7.77,    3.76,   12.76,
820,2011-11-29,,     2.2,     5.8,     1.5,     9.9,     1.1,     4.1,      15,     9.2,    11.6,     0.1,     0.9,     1.5,     2.6,     0.2,     0.2,     0.2,    7.04,    7.97,    3.84,   12.79,
820,2011-11-30,,     2.2,     5.8,     0.7,     8.7,    -1.2,     2.0,      15,     9.5,    11.2,     0.0,     1.0,     1.5,     2.6,     0.1,     0.2,     0.2,    7.16,    7.81,    3.80,   12.76,
820,2011-12-01,,     2.2,     5.8,    -4.2,     5.3,    -4.7,     0.1,      14,     9.9,    11.8,     0.0,     0.9,     1.5,     2.6,     0.1,     0.1,     0.2,    7.29,    8.04,    3.79,   12.76,
820,2011-12-02,,     2.2,     5.8,    -5.2,     0.5,   -10.1,    -5.0,      15,     9.5,    11.6,     0.0,     1.0,     1.5,     2.6,     0.1,     0.1,     0.2,    7.17,    7.98,    3.76,   12.74,
820,2011-12-03,,     2.2,     5.8,    -8.7,     3.7,   -11.1,    -4.8,      16,     9.9,    11.8,     0.1,     0.9,     1.5,     2.6,     0.1,     0.1,     0.2,    7.32,    8.07,    3.85,   12.75,
820,2011-12-04,,     2.2,     5.8,   -13.0,    -3.3,   -13.9,    -9.2,      15,     9.6,    10.9,     0.0,     0.8,     1.4,     2.5,     0.1,     0.2,     0.2,    7.19,    7.69,    3.71,   12.72,
820,2011-12-05,,     2.7,     6.0,   -13.4,    -6.2,   -13.4,   -10.4,      16,     9.5,    11.0,     0.0,     0.7,     1.3,     2.5,     0.1,     0.2,     0.2,    7.17,    7.72,    3.72,   12.74,
820,2011-12-06,,     2.7,     6.0,   -17.4,    -4.8,   -19.6,   -14.6,      16,     9.7,    11.8,     0.0,     0.6,     1.2,     2.4,     0.1,     0.1,     0.2,    7.22,    8.06,    3.77,   12.71,
820,2011-12-07,,     2.7,     6.0,   -10.8,    -4.9,   -17.7,   -12.1,      16,     9.6,    11.5,     0.0,     0.5,     1.2,     2.4,     0.1,     0.1,     0.2,    7.21,    7.96,    3.72,   12.73,
820,2011-12-08,,     2.7,     6.0,    -5.6,     2.4,   -11.4,    -4.4,      16,     9.0,    11.2,     0.1,     0.4,     1.1,     2.3,     0.2,     0.2,     0.2,    6.95,    7.80,    3.84,   12.75,
820,2011-12-09,,     2.7,     6.0,    -8.0,     3.5,    -8.2,    -4.6,      16,     9.7,    11.6,     0.0,     0.3,     1.0,     2.3,     0.1,     0.1,     0.2,    7.22,    8.00,    3.79,   12.75,
820,2011-12-10,,     2.7,     6.0,    -6.0,     2.9,    -9.3,    -5.1,      15,     9.5,    11.7,     0.0,     0.3,     1.0,     2.2,     0.1,     0.1,     0.2,    7.17,    8.01,    3.79,   12.74,
820,2011-12-11,,     2.7,     6.0,    -3.3,     5.4,    -6.1,    -1.7,      14,     8.9,    11.6,     0.1,     0.2,     0.9,     2.1,     0.1,     0.1,     0.2,    6.93,    7.97,    3.83,   12.76,
820,2011-12-12,,     2.7,     6.0,    -4.1,     6.7,    -4.9,    -0.9,      16,     8.9,    11.2,     0.0,     0.2,     0.9,     2.1,     0.1,     0.2,     0.2,    6.95,    7.81,    3.80,   12.76,
820,2011-12-13,,     3.1,     6.3,    -4.6,     0.9,    -5.6,    -3.7,      20,     8.2,    11.0,     0.0,     0.1,     0.8,     2.0,     0.2,     0.2,     0.2,    6.65,    7.73,    3.75,   12.76,
820,2011-12-14,,     3.3,     6.4,    -5.9,    -0.6,    -7.4,    -4.0,      21,     8.0,    10.8,     0.4,     0.2,     0.8,     2.0,     0.2,     0.2,     0.1,    6.58,    7.66,    3.93,   12.74,
820,2011-12-15,,     3.3,     6.4,    -8.6,    -1.7,   -10.6,    -6.9,      20,     8.5,    11.4,     0.1,     0.2,     0.8,     2.0,     0.1,     0.1,     0.2,    6.77,    7.91,    3.84,   12.78,
820,2011-12-16,,     3.3,     6.4,    -6.2,     2.6,   -10.7,    -5.6,      19,     8.0,    10.9,     0.0,     0.2,     0.8,     2.0,     0.2,     0.2,     0.2,    6.61,    7.70,    3.75,   12.77,
820,2011-12-17,,     3.3,     6.4,    -7.0,     0.8,    -9.6,    -5.1,      19,     7.8,    10.8,     0.0,     0.2,     0.8,     2.0,     0.2,     0.2,     0.2,    6.53,    7.67,    3.75,   12.77,
820,2011-12-18,,     3.3,     6.4,     1.1,     7.0,    -7.7,     0.1,      19,     7.8,    10.8,     0.0,     0.1,     0.8,     1.9,     0.2,     0.2,     0.2,    6.51,    7.66,    3.80,   12.76,
820,2011-12-19,,     3.3,     6.4,    -1.8,     8.3,    -2.5,     1.7,      19,     7.7,    10.9,     0.2,     0.1,     0.8,     1.9,     0.2,     0.2,     0.2,    6.49,    7.69,    3.88,   12.76,
820,2011-12-20,,     3.3,     6.4,    -7.7,     0.3,    -8.0,    -3.9,      19,     7.9,    10.9,     0.0,     0.1,     0.8,     1.9,     0.1,     0.2,     0.2,    6.55,    7.72,    3.79,   12.74,
820,2011-12-21,,     3.3,     6.4,    -8.5,    -0.2,   -10.4,    -7.0,      19,     7.6,    10.6,     0.0,     0.1,     0.7,     1.8,     0.2,     0.2,     0.2,    6.43,    7.58,    3.71,   12.73,
820,2011-12-22,,     3.3,     6.4,   -10.2,    -4.2,   -12.6,    -8.4,      19,     8.3,    11.3,     0.2,     0.1,     0.7,     1.8,     0.1,     0.1,     0.2,    6.70,    7.88,    3.87,   12.73,
820,2011-12-23,,     3.3,     6.4,    -9.0,    -2.9,   -10.8,    -8.2,      19,     7.3,    10.5,     0.0,     0.0,     0.7,     1.8,     0.2,     0.2,     0.2,    6.34,    7.53,    3.79,   12.73,
820,2011-12-24,,     3.3,     6.4,    -4.4,     2.5,   -10.8,    -5.5,      19,     6.8,    10.5,     0.2,     0.0,     0.6,     1.8,     0.2,     0.2,     0.2,    6.17,    7.53,    3.88,   12.75,
820,2011-12-25,,     3.3,     6.4,    -2.8,     4.1,    -8.9,    -3.0,      18,     6.3,    10.9,     0.0,    -0.1,     0.6,     1.7,     0.2,     0.1,     0.2,    5.96,    7.72,    3.80,   12.75,
820,2011-12-26,,     3.3,     6.4,     1.4,     8.0,    -4.2,     0.7,      18,     5.4,    10.6,     0.0,    -0.1,     0.6,     1.7,     0.2,     0.2,     0.2,    5.65,    7.58,    3.71,   12.76,
820,2011-12-27,,     3.3,     6.4,    -2.9,     5.5,    -3.4,    -0.1,      19,     5.4,    10.2,     0.6,    -0.1,     0.6,     1.7,     0.2,     0.2,     0.1,    5.66,    7.43,    4.01,   12.75,
820,2011-12-28,,     3.3,     6.4,    -4.1,     3.9,    -4.6,    -1.5,      19,     4.9,    10.4,     0.0,    -0.1,     0.5,     1.7,     0.2,     0.2,     0.2,    5.49,    7.49,    3.75,   12.76,
820,2011-12-29,,     3.5,     6.5,     4.8,     5.5,    -5.1,     1.3,      18,     5.4,    10.2,     0.0,    -0.1,     0.5,     1.6,     0.2,     0.2,     0.2,    5.64,    7.44,    3.80,   12.79,
820,2011-12-30,,     3.5,     6.5,     3.5,     5.3,    -0.6,     2.7,      18,     5.9,    10.1,     0.0,     0.0,     0.5,     1.6,     0.2,     0.2,     0.2,    5.82,    7.38,    3.76,   12.78,
820,2011-12-31,,     3.5,     6.5,    -2.3,     8.1,    -2.2,     4.6,      18,     7.3,    10.7,     0.2,     0.0,     0.6,     1.6,     0.2,     0.2,     0.2,    6.32,    7.61,    3.88,   12.78,




